CustomerID,Age,Gender,Marital_Status,Education_Level,Employment_Status,Annual_Income,Total_Debt,Avg_Monthly_Revenue,Avg_Monthly_Expenses,Savings_Account_Balance,Tenure,Loan_Repayments,Credit_Card_Fees,Overdraft_Fees,Investment_Account_Balance,Customer_Segment,Branch_Region,Customer_Support_Interactions,Digital_Banking_Usage,Churn,Risk_Score,Default_History
CUST004545,42,Male,Single,Undergraduate,Employed,62094.79,20105.94,3365.81,2680.6,13439.14,34,583.38,147.63,31.72,54431.99,Private,North,9,93,No,825.13,No
CUST004546,66,Male,Married,Postgraduate,Employed,39388.85,5801.03,1133.32,919.26,9337.67,1,940.17,50.18,29.92,15775.29,Retail,Central,14,58,No,651,No
CUST004547,20,Male,Married,Undergraduate,Employed,45605.79,21750.88,2694.42,2186.95,7025.54,5,1391.9,75.86,23.6,29138.03,Private,East,5,97,No,688.07,No
CUST004548,54,Female,Married,Undergraduate,Self-Employed,99025.03,10474.48,2767.39,2005.26,28426.54,39,1000.7,117.89,33.95,90717.44,High Net Worth,West,15,18,Yes,535.11,No
CUST004549,55,Male,Divorced,High School,Employed,50076.93,19810.12,2970.04,2227.1,8727.96,31,909.22,171.37,43.17,8158.04,Retail,Central,16,44,Yes,635.65,No
CUST004550,65,Female,Single,High School,Employed,52830.95,18267.29,1255.5,1059.83,15293.98,36,444.52,62.61,46.46,25907.91,Retail,South,3,54,No,413.71,No
CUST004551,75,Male,Single,High School,Employed,27694.02,4568.3,1126.18,859.02,8376.97,3,470.67,177.29,12.84,21645.24,Retail,North,1,9,No,661.45,No
CUST004552,20,Male,Married,Postgraduate,Employed,40839,13672.65,3128.82,2542.2,3799.24,38,710.51,152.25,25.24,28525.4,Retail,Central,18,2,No,800.5,No
CUST004553,32,Female,Married,Postgraduate,Self-Employed,66542.56,32377.03,3164.72,1903.17,20228.14,12,1347.81,141.37,15.07,14079.81,Retail,South,6,55,Yes,399.66,No
CUST004554,71,Female,Single,Undergraduate,Employed,27366.13,10406.97,819.24,584.16,9193.32,16,911.28,43.92,20.93,5215.2,Private,East,8,5,No,591.12,No
CUST004555,44,Male,Married,Undergraduate,Self-Employed,42989.56,14798.39,2374.94,1565.61,6878.25,8,792.51,105.36,24.94,19234.27,Private,Central,16,20,Yes,426.52,No
CUST004556,49,Male,Single,High School,Self-Employed,78825.61,9480.73,5213.73,3183.97,15241.35,11,859.57,69.52,39.26,77205.73,Retail,South,14,4,No,345.04,No
CUST004557,55,Male,Single,Undergraduate,Retired,20437.62,3632.5,1073.41,701.08,4580.54,14,1267.3,125.87,45.8,12239.45,Retail,West,16,5,No,346.34,No
CUST004558,56,Male,Married,Undergraduate,Retired,19740.25,9684.07,596.73,434.84,5441.87,27,1049.05,141.25,29.37,17255.85,Private,West,12,17,No,421.11,No
CUST004559,75,Female,Divorced,Undergraduate,Self-Employed,88838.99,34008.76,2354.02,1782.81,18614.56,18,1398.39,31.77,49.62,48971.41,Retail,East,4,5,No,488.14,No
CUST004560,79,Male,Married,Postgraduate,Self-Employed,66284.93,29872.64,4085.42,2880.2,10202.46,8,914.44,135.95,28.35,24908.9,Retail,East,8,50,Yes,421.08,No
CUST004561,59,Female,Married,Undergraduate,Employed,47150.78,16455.83,3139.83,2538.14,5919.68,33,374.44,109.66,40.32,5481.56,Retail,South,13,72,No,734.1,No
CUST004562,38,Male,Divorced,Undergraduate,Employed,31350.8,11853.99,868.23,683.42,5272.46,4,126.22,170.96,6.94,5705.28,High Net Worth,West,8,96,Yes,340.23,No
CUST004563,71,Male,Married,Undergraduate,Employed,56748.17,15063.45,3670.15,2495.02,9473.24,30,543.96,162.79,0.39,38214.39,Retail,South,10,25,No,323.32,No
CUST004564,25,Female,Married,Undergraduate,Unemployed,7338.08,1396.98,376.96,303.58,925.38,20,187.83,94.33,1.35,1857.81,High Net Worth,South,3,25,No,400.07,No
CUST004565,35,Male,Divorced,Undergraduate,Self-Employed,47432.23,11993.52,2184.6,1675.36,7733.28,30,669.89,195.72,44.6,44962.32,Private,West,11,89,No,427.02,No
CUST004566,72,Male,Single,Undergraduate,Employed,69560.81,25431.6,1620.38,987.93,16864.67,27,363.05,125.64,3.74,18200.15,Retail,South,2,42,Yes,665.79,No
CUST004567,36,Female,Married,Undergraduate,Unemployed,5982.3,1929.62,375.91,255.26,1071.08,25,666.88,193.46,30.64,1862.34,Retail,East,6,31,No,302.85,No
CUST004568,35,Female,Widowed,Undergraduate,Employed,30138.33,13210.2,2272.91,1684.07,4565.18,6,658.88,149.47,28.81,29029.84,Retail,Central,19,92,No,802.7,No
CUST004569,32,Female,Widowed,Postgraduate,Self-Employed,80054.92,14917.94,2062.15,1802.8,26985.37,5,486.78,93.36,39.03,54667.15,Private,West,5,47,No,455.97,No
CUST004570,69,Male,Single,Undergraduate,Employed,39468.13,5333.52,2996.24,2371.59,3717.17,14,1013.95,62.08,15.67,19082.9,Retail,West,14,79,No,356.77,No
CUST004571,46,Male,Single,Postgraduate,Self-Employed,85006.11,29966.67,2216.98,1878.81,26518.26,14,706.81,103.77,17.66,30463.03,High Net Worth,West,0,51,No,824.31,No
CUST004572,56,Female,Single,High School,Employed,40764.13,15331.76,975.71,731.43,8793.88,34,1350.84,188.49,17.67,12179.57,Retail,Central,3,55,No,797.09,No
CUST004573,36,Male,Married,Undergraduate,Self-Employed,33124.53,8778.59,718.7,542.82,6005.1,25,206.51,43.44,8.42,22515,Retail,North,1,60,No,347.16,No
CUST004574,62,Female,Married,Postgraduate,Self-Employed,82389.88,21603.98,2371.38,2059.05,25887.14,39,674.87,102.86,10.39,54931.16,Private,South,5,27,No,543.83,No
CUST004575,62,Male,Married,Undergraduate,Employed,61021.97,15389.52,1895.99,1622.4,18328.67,18,1186.33,82.44,9.88,33478.8,Retail,West,1,39,No,647.07,No
CUST004576,39,Male,Divorced,Postgraduate,Employed,62406.19,24815.39,4850.5,3044.56,11584.53,20,792.35,176.11,7.29,54253.45,Retail,Central,14,78,No,731.95,No
CUST004577,43,Female,Married,Undergraduate,Employed,60102.28,26841.77,4548.22,3366.22,5448.39,8,1452.51,164.73,38.55,48099.3,Private,West,4,13,No,840.14,No
CUST004578,35,Male,Divorced,Undergraduate,Self-Employed,47881.58,17395.67,3610.39,2353.53,5929.48,26,344.75,119.38,30.49,22921.15,High Net Worth,North,19,96,No,717.25,No
CUST004579,78,Male,Single,Undergraduate,Employed,29948.32,9820.62,1142.36,841.34,6013.03,21,542.43,94.71,28.46,26914.71,Retail,West,13,35,No,598.82,No
CUST004580,54,Male,Single,Undergraduate,Employed,40696.33,6347.79,3018.42,2372.66,3285.29,27,262.62,143.15,33.83,28880.82,Retail,West,12,48,No,319,No
CUST004581,75,Male,Married,Postgraduate,Self-Employed,66198.27,25524.27,3845.88,2797.41,14157.62,32,445.42,191.55,17.24,48776.84,Retail,East,12,14,No,412.77,No
CUST004582,38,Male,Single,High School,Self-Employed,81323.03,32753.35,5588.66,4694.46,7317.59,17,1041.55,38.21,36.51,73596.51,Retail,West,7,36,No,777.78,No
CUST004583,64,Male,Married,Undergraduate,Self-Employed,66119.65,16735.02,2494.9,1731.47,19949.74,1,781.72,181.79,13.68,57040.24,Retail,West,14,53,No,516.8,No
CUST004584,62,Male,Divorced,Undergraduate,Employed,34966.33,8895.6,1975.88,1253.42,5856.13,27,326.89,72.96,40.88,16102.41,Retail,South,19,39,Yes,356.16,No
CUST004585,57,Female,Single,High School,Unemployed,10052.54,4329.02,378.31,291.45,2453.79,36,764.57,20.76,30.77,4417.6,High Net Worth,South,12,5,No,737.95,No
CUST004586,77,Male,Married,High School,Employed,70546.13,13973.65,5598.39,4412.3,3917.16,11,1286.36,153.38,41.08,35588.84,Private,West,5,72,No,366.83,No
CUST004587,42,Female,Married,Undergraduate,Employed,45891.74,21035.57,1314.79,867.99,17513.85,35,715.76,161.92,2.73,11140.37,Private,North,3,10,No,456,No
CUST004588,31,Male,Single,Undergraduate,Self-Employed,99826.35,26266.3,3707.96,2412.39,27321.74,38,118.5,74.86,42.16,11782.23,Private,West,6,2,No,316.08,No
CUST004589,56,Female,Married,High School,Retired,27540.01,10036.81,1114.51,964.95,4194.45,38,176.89,160.12,5.07,11630.72,Private,West,10,95,No,463.55,No
CUST004590,60,Male,Divorced,High School,Employed,33906.41,15180.26,2498.01,1641.39,7000.25,36,713.37,163.64,33.43,23260,Retail,North,3,39,Yes,749.8,No
CUST004591,49,Female,Married,High School,Employed,57650.19,25281.69,3460.5,2320.83,11822.33,10,930.54,141.55,11.4,30806.34,Private,South,13,25,No,544.1,No
CUST004592,34,Female,Married,Undergraduate,Employed,60413.44,19011.88,3452.57,2773.8,6551.18,1,1341.15,26.96,2.33,31721.5,Private,South,9,34,No,414.75,No
CUST004593,46,Female,Divorced,Undergraduate,Employed,60649.52,22851.38,2625.15,2201.42,7698.13,22,1474.75,140.14,12.97,44904.1,Private,South,7,79,No,563.81,No
CUST004594,39,Male,Married,Undergraduate,Employed,72463.98,15832.58,2972.13,1790.78,18532.27,17,1472.53,187.83,20.17,20599.1,Retail,South,11,56,Yes,301.83,No
CUST004595,43,Male,Single,Undergraduate,Employed,63399.17,26517.11,3915.83,3488.12,5546.8,12,881.05,131.66,7.2,34416.56,Retail,West,8,81,No,685.4,Yes
CUST004596,54,Female,Married,Postgraduate,Employed,53210.6,15285.85,1308.39,1013.31,13114.43,13,150.02,86.05,4.98,19904.7,Retail,East,5,22,Yes,302.94,No
CUST004597,61,Female,Married,Postgraduate,Employed,48463.27,11114.04,2828.88,2247.65,6100.39,25,398.87,121.43,49.69,29423.28,Retail,East,5,33,Yes,472.75,No
CUST004598,35,Female,Married,Postgraduate,Employed,53962.88,17762.38,3861.94,3470.34,4695.31,26,708.06,198.77,3.97,30550.14,Private,North,12,70,No,400.56,No
CUST004599,42,Male,Married,Undergraduate,Employed,40312.27,6188.54,3216.08,2515.22,3706.54,39,1331.55,105.06,9.53,38397.03,Retail,West,11,58,No,819.86,No
CUST004600,37,Female,Single,Postgraduate,Self-Employed,66696.85,28449.06,4950.68,3576.37,10593.64,33,130.18,171.48,12.64,44144.34,Private,Central,7,82,No,368.52,No
CUST004601,34,Male,Married,Undergraduate,Employed,71378.24,32563.02,4349.63,2759.63,8100.42,8,813.08,44.94,15.86,9905.14,Retail,West,7,30,No,636.47,No
CUST004602,64,Male,Married,Undergraduate,Retired,24297.12,9276.95,1597.15,1347.4,3471.81,13,1014.85,30.17,6.56,7255.39,Retail,East,2,63,Yes,505.09,No
CUST004603,73,Male,Married,High School,Unemployed,9731.05,1296.49,289.5,226.86,2743,26,503.52,90.23,41.99,5858.14,Retail,East,17,67,Yes,696.82,No
CUST004604,41,Male,Divorced,Undergraduate,Employed,44930.93,16799.23,2966.35,1804.9,5724.69,17,541.95,44.8,46.23,5782.51,Private,Central,9,95,No,484.74,No
CUST004605,61,Female,Divorced,High School,Employed,68670.95,28711.45,1702.74,1520.16,20948.65,24,643.8,79.49,27.45,41502.29,Private,East,3,12,No,357.89,No
CUST004606,72,Female,Married,Undergraduate,Unemployed,12925.87,2595.52,829.53,546.89,3013.82,24,484.43,148.78,28.35,4826.85,Retail,West,1,10,No,322.32,No
CUST004607,68,Female,Married,Undergraduate,Employed,66311.14,30055.37,1538.15,1360.85,13161.46,12,712.06,100.19,49.69,17031.24,Retail,West,8,62,No,844.75,No
CUST004608,33,Female,Married,Undergraduate,Employed,58114.19,25626.13,1622.79,1013.12,16104.95,31,321.33,77.82,44.19,43098.68,Private,West,10,63,No,829.81,No
CUST004609,76,Male,Married,Postgraduate,Employed,65120.99,14906.71,1797.31,1435.7,23931.69,16,379.06,180.47,20.37,41087.05,Retail,North,15,36,Yes,418.32,No
CUST004610,41,Female,Widowed,Undergraduate,Employed,48767.3,7428.02,3512.83,2622.34,7237.97,16,151.99,21.7,37.94,13113.19,Private,West,13,56,No,348.63,Yes
CUST004611,40,Male,Married,Undergraduate,Retired,18748.47,7468.22,664.42,412.29,3475.24,30,675.84,166.53,13.26,11676.18,Retail,West,12,6,No,634.26,No
CUST004612,27,Female,Single,Undergraduate,Employed,73785.76,27087.83,3393.57,2411.44,14271.85,28,1090.27,131.83,2.59,48653.9,Retail,West,11,31,Yes,679.86,No
CUST004613,45,Female,Married,Undergraduate,Unemployed,14750.51,4318.71,511.76,394.69,3561.5,3,808.61,28.36,1.11,14679.95,Retail,West,0,33,No,703.93,No
CUST004614,31,Female,Married,Undergraduate,Employed,50982.5,11545.31,3128.41,2771.77,4525.34,33,842.92,26.15,26.95,19526.4,Retail,Central,2,74,No,802.04,No
CUST004615,36,Male,Married,Postgraduate,Employed,71760.05,21215.81,4426.3,3582.29,6270.29,24,729.92,50.94,24.99,19319.59,Retail,Central,16,63,No,439.64,No
CUST004616,39,Female,Married,Undergraduate,Employed,62713.2,14978.26,1376.68,929.52,18366.96,30,918.79,195.93,7.54,40544.47,Retail,South,3,38,Yes,421.9,Yes
CUST004617,66,Male,Single,Undergraduate,Employed,39626.9,9616.83,2838.92,1901.73,6655.41,28,421.55,35.43,42.66,23035,Private,Central,8,26,No,340.88,No
CUST004618,70,Male,Single,Undergraduate,Employed,61725.16,22887.27,1694.3,1239.56,18503.04,39,390.52,152.99,29.15,57770.35,Private,South,19,16,Yes,382.56,No
CUST004619,38,Female,Married,Undergraduate,Employed,27238.14,11185.8,921.47,584.25,7886.26,2,1418.75,92.29,19.08,15290.41,Retail,South,6,24,No,657.21,No
CUST004620,69,Male,Married,Postgraduate,Self-Employed,54602.79,23085.1,4298.28,3468.35,4926.6,13,730.57,62.6,25.29,25723.31,Retail,South,7,24,Yes,567.44,No
CUST004621,69,Female,Single,Undergraduate,Retired,28774.77,6366.2,2114.48,1444.42,5187.65,37,1258.05,123.5,4.87,6405.34,High Net Worth,East,11,73,No,694.48,No
CUST004622,62,Male,Divorced,Undergraduate,Employed,63696.04,20381.94,2543.4,2172.2,8885.13,10,1383.56,86.27,44.99,15410.38,Retail,East,16,25,No,642.21,No
CUST004623,32,Male,Married,Undergraduate,Employed,40345.06,14220.63,2419.1,1657.28,5376.16,13,960.84,75.83,14.53,37707.23,Retail,Central,11,23,No,688.57,Yes
CUST004624,57,Female,Divorced,Postgraduate,Self-Employed,44426.71,21718.35,3518.84,2863.28,4288.19,19,518.31,63.13,8.73,40195.19,Retail,East,8,54,No,591.93,No
CUST004625,76,Male,Single,Undergraduate,Employed,51915.53,14867.24,3213.09,2077.96,6346.4,6,1051.72,102.41,21.3,8247.87,Private,West,4,67,No,821.55,No
CUST004626,56,Male,Single,High School,Self-Employed,71643.87,25746.67,5433.95,3916.31,9384.4,18,703.28,50.53,14.06,42546.78,Retail,Central,12,32,No,670.97,No
CUST004627,39,Male,Married,Undergraduate,Self-Employed,32244.48,11559.84,1133.75,724.86,8595.07,9,1462.3,173.35,15.38,30528.94,Retail,South,17,74,No,688.25,No
CUST004628,46,Male,Single,Undergraduate,Employed,27029.55,7228.01,1608.04,1058.37,5219.4,17,1235.81,126.51,41.22,12833.4,Private,North,14,47,No,785.74,No
CUST004629,54,Female,Divorced,Undergraduate,Retired,15738.12,1910.65,1102.6,911.7,1597.16,4,1240.92,31.32,27.35,2574.97,Private,South,4,35,No,635.18,No
CUST004630,46,Male,Single,High School,Self-Employed,57682.58,23440.02,4181.02,3384.39,6220.92,6,924.16,102.27,46.59,52418.9,Private,Central,15,86,No,425.49,No
CUST004631,31,Female,Married,High School,Self-Employed,52511.37,10010.36,3631.4,2800.5,5308.99,11,111.78,133.33,47.52,34664.24,Retail,West,8,14,No,534.24,No
CUST004632,39,Female,Divorced,Undergraduate,Employed,45505.93,7421.85,1732.27,1393.28,9406.05,26,1264.55,175.09,49.58,22055.21,Retail,East,0,25,Yes,698.88,No
CUST004633,65,Male,Married,Postgraduate,Unemployed,14139.98,2261.32,864.75,555.19,2246.4,11,135.52,24.23,6.58,12084.39,Private,North,6,59,No,809.4,Yes
CUST004634,69,Female,Single,Postgraduate,Employed,39961.14,19810.49,1828.58,1436.04,10194.95,8,271.3,102.13,44.84,26601.02,Retail,South,18,54,Yes,563.94,No
CUST004635,32,Female,Married,Undergraduate,Unemployed,10214.93,4128.59,617.85,381.51,1849.28,3,1274.14,147.05,14.73,5677.15,High Net Worth,Central,9,79,No,423.11,No
CUST004636,76,Male,Married,Undergraduate,Unemployed,5756.01,2516.14,364.19,272.57,786.19,2,406.31,55.3,31.46,1912.19,Retail,North,3,94,No,473.02,No
CUST004637,39,Male,Single,Undergraduate,Unemployed,6925.67,3088.2,232.82,183.71,2298.76,18,1277.58,59.84,43.89,2610.85,High Net Worth,West,19,95,No,534.62,No
CUST004638,55,Male,Married,Undergraduate,Employed,55852.5,21321.6,2888.26,2570.83,12369.89,2,430.89,108.14,4.64,28122.62,Retail,West,11,78,Yes,701.73,No
CUST004639,61,Female,Divorced,High School,Employed,42315.79,10385.42,2199.79,1781.31,7581.94,26,1178.99,179.21,7.59,27104.81,High Net Worth,South,15,8,No,358.06,No
CUST004640,66,Female,Divorced,Undergraduate,Employed,35019.11,14736.88,2317.01,1445.25,4886.17,12,859.05,91.69,36.66,20844.42,Retail,West,17,8,Yes,326.14,No
CUST004641,76,Male,Single,Postgraduate,Retired,26931.94,13426.41,1241.73,975.69,5188.64,37,1039.39,107.21,17.34,16705.77,Retail,West,2,95,No,848.75,No
CUST004642,39,Female,Single,Postgraduate,Employed,40563.68,6616.29,2954.66,2219.53,3405.61,26,1273.31,134.44,32.75,17228.43,Retail,North,2,3,No,493.07,No
CUST004643,69,Female,Single,Undergraduate,Employed,61171.76,6935.77,2882.02,2043.01,15163.76,36,1477.64,75.94,5.7,52032.87,Retail,West,12,97,Yes,440.29,No
CUST004644,31,Female,Married,Undergraduate,Employed,29557.27,7457.66,1015.83,611.95,10704.84,16,219.97,176.08,48.62,28421.72,Retail,East,6,12,Yes,645.89,No
CUST004645,58,Female,Married,Postgraduate,Unemployed,10943.68,5441.6,860.81,717.13,797.74,14,1059.54,193.13,25.06,7899.87,Private,South,12,32,No,812.27,Yes
CUST004646,61,Male,Divorced,Undergraduate,Unemployed,11106,2753.49,527.73,425.37,2336.58,2,1442.22,137.06,43.53,7933.53,Retail,East,7,96,No,541.83,No
CUST004647,56,Female,Married,Undergraduate,Employed,73848.74,36060.67,4589.52,4018.42,8527.79,21,623.31,134.93,33.75,20574.97,Private,North,8,21,No,745.95,No
CUST004648,36,Female,Single,Undergraduate,Employed,44137.6,16993.4,1320.71,811.73,8356.81,7,567.24,141.24,47.59,12134.85,Retail,Central,1,74,No,451.34,No
CUST004649,70,Female,Married,Postgraduate,Employed,50226.77,8565.19,3495.99,2289.39,8769.24,11,1051.97,54.9,28.53,24109.58,Retail,Central,7,41,No,594.27,No
CUST004650,33,Male,Single,High School,Employed,53245.2,9533.53,2311.05,1912.26,14339.15,29,662.73,151.83,15.32,43051.41,Private,West,11,42,No,602.6,No
CUST004651,25,Male,Single,High School,Employed,58672.72,22434.29,4255.28,3357.21,4974.84,37,400.24,82.46,30.68,55455.11,Retail,South,19,57,No,429.4,No
CUST004652,59,Male,Single,Undergraduate,Employed,44037.35,17293.74,1981.44,1544.41,8545.08,39,326.05,198.8,49.84,25157.36,Private,Central,14,90,No,614.76,Yes
CUST004653,45,Male,Single,High School,Retired,18000.72,2238.36,1421,989.31,1680.04,28,369.68,155.39,40.77,2916.25,Retail,South,19,77,No,616.98,No
CUST004654,69,Female,Married,High School,Employed,30437.82,11788.24,1902.53,1357.49,3941.63,4,1086.04,125.08,22.75,30186.31,Private,South,19,62,No,618.35,No
CUST004655,41,Male,Married,Undergraduate,Employed,28145.22,6041.26,1011.75,608.4,10193.36,4,1386.17,184.2,40.83,27176.43,Retail,Central,1,73,No,520.8,No
CUST004656,33,Female,Single,Undergraduate,Employed,73081.6,29397.56,5599.97,4276.58,7727.92,27,1228.42,194.61,35.14,48644.82,Private,West,13,97,Yes,649.4,No
CUST004657,68,Female,Widowed,Undergraduate,Employed,72160.35,31602.95,3290.17,2923.12,17613.84,6,727.48,167.25,46.94,12358.2,Retail,South,4,95,No,487.29,No
CUST004658,48,Female,Married,Undergraduate,Unemployed,10410.85,3988.79,798.18,484.26,1202.68,34,840.04,156.19,18.24,6710.11,Retail,East,1,56,No,515.29,No
CUST004659,34,Male,Single,Undergraduate,Employed,71292.94,11368.94,1805.45,1338.76,20701.41,18,968.24,30.92,2.02,71119.43,Retail,West,1,12,Yes,322.67,No
CUST004660,59,Female,Single,Undergraduate,Employed,72755.44,32451.13,5615.05,4185.57,5388.96,30,911.93,147.08,4.32,42916.22,Retail,West,8,56,No,825.8,No
CUST004661,46,Female,Married,Undergraduate,Employed,29120.98,13958.6,1648.02,1274.7,3851.2,33,1455.86,80.44,38.37,3302.72,Private,South,15,58,No,694.73,No
CUST004662,51,Female,Widowed,High School,Employed,54070.31,21205.92,3819.5,3378.35,4451.68,20,1341.37,187.38,34.56,52185.04,High Net Worth,North,0,23,No,706.65,No
CUST004663,44,Male,Married,Undergraduate,Employed,26912.24,9292.56,1034.31,785.2,8063.25,36,160.96,130.12,36.67,2881.03,Retail,East,15,89,No,732.62,Yes
CUST004664,67,Male,Divorced,Undergraduate,Employed,28728.13,7040.15,954.39,702.54,4731.99,5,1270.07,86.72,33.39,16601.48,Private,West,15,93,No,694.87,No
CUST004665,67,Male,Married,High School,Employed,39625.42,15704.82,2252.38,1512.34,10226.78,35,259.69,81.02,22.86,30453.04,Private,South,8,33,Yes,777.29,No
CUST004666,58,Male,Married,Undergraduate,Employed,46627.87,21144.8,3547.37,2639.26,3534.11,19,1066.29,119.87,3.4,44179.97,Retail,Central,3,18,No,312.56,No
CUST004667,30,Male,Married,Undergraduate,Unemployed,13840.92,1495.62,364.96,302.67,2254.98,12,499.91,108.47,41.78,2935.85,High Net Worth,South,18,41,No,357.5,No
CUST004668,68,Male,Married,Undergraduate,Self-Employed,81017.8,30771.82,4018.51,2741.63,23075.48,26,1182.74,90.36,9.04,15851.18,Private,South,18,12,No,530.82,Yes
CUST004669,56,Female,Married,Undergraduate,Employed,34901.98,3825.36,2575.49,1901.7,2700.12,19,112.05,57.52,49.49,17223.7,Private,East,10,62,No,773.97,No
CUST004670,57,Male,Divorced,Postgraduate,Employed,38879.64,6081.39,1013.52,892.88,6849.53,11,635.18,163.37,10.27,19637.09,High Net Worth,South,6,58,Yes,459.09,No
CUST004671,41,Male,Single,High School,Employed,30075.37,13111.3,1442.93,975.09,8533.4,20,130.13,98.01,4.19,20413.79,Retail,East,1,4,No,711.02,No
CUST004672,71,Female,Married,High School,Employed,57529.51,23725.44,3775.64,2928.05,7399.89,9,1434.94,37.8,18.78,14938.5,Private,North,18,13,No,447.64,No
CUST004673,60,Male,Married,Undergraduate,Self-Employed,52645.28,16156.28,4009.2,3390.46,2479.41,20,121.51,35.37,16.27,15773.09,High Net Worth,East,16,31,No,849.26,No
CUST004674,31,Female,Married,High School,Employed,73640.79,33623.33,4596.89,4045.78,10876.66,27,317.41,62.86,48.83,13586.96,Retail,West,8,22,Yes,762.6,No
CUST004675,42,Male,Single,Undergraduate,Employed,47835.63,10273.55,3786.03,2784.57,3627.85,5,854.98,119.4,19.73,28600.43,Retail,South,14,39,No,553.74,No
CUST004676,71,Male,Married,Undergraduate,Employed,44312.33,18112.75,3042.21,2072.4,5844.83,10,1004.61,46.64,2.33,38204.39,Retail,Central,9,58,No,788.03,No
